date,product_id,product_category,stock_level,safety_stock,reorder_point,max_stock,unit_cost,carrying_cost_percent,demand_variance,supplier_id,inventory_value,carrying_cost,stockout_risk,overstock_risk
2024-09-20,PROD_0061,Healthcare,183,27,54,329,165.17,0.179,0.315,SUP_0099,30226.109999999997,5410.473689999999,0,0
2024-09-20,PROD_0062,Healthcare,83,12,24,149,192.2,0.164,0.215,SUP_0187,15952.599999999999,2616.2264,0,0
2024-09-20,PROD_0063,Healthcare,580,87,174,1044,140.04,0.19,0.433,SUP_0073,81223.2,15432.408,0,0
2024-09-20,PROD_0064,Automotive,464,69,139,835,187.39,0.229,0.377,SUP_0029,86948.95999999999,19911.31184,0,0
2024-09-20,PROD_0065,Industrial,871,130,261,1567,108.53,0.246,0.103,SUP_0057,94529.63,23254.28898,0,0
2024-09-20,PROD_0066,Electronics,515,77,154,927,31.3,0.272,0.368,SUP_0111,16119.5,4384.504,0,0
2024-09-20,PROD_0067,Electronics,325,48,97,585,178.16,0.179,0.122,SUP_0172,57902.0,10364.457999999999,0,0
2024-09-20,PROD_0068,Consumer_Goods,442,66,132,795,144.71,0.201,0.331,SUP_0116,63961.82000000001,12856.325820000002,0,0
2024-09-20,PROD_0069,Automotive,444,66,133,799,45.66,0.296,0.153,SUP_0121,20273.039999999997,6000.819839999999,0,0
2024-09-20,PROD_0070,Industrial,799,119,239,1438,141.85,0.157,0.145,SUP_0143,113338.15,17794.08955,0,0
2024-09-20,PROD_0071,Healthcare,951,142,285,1711,35.09,0.235,0.195,SUP_0129,33370.590000000004,7842.088650000001,0,0
2024-09-20,PROD_0072,Electronics,705,105,211,1269,34.51,0.167,0.158,SUP_0019,24329.55,4063.03485,0,0
2024-09-20,PROD_0073,Industrial,529,79,158,952,62.52,0.232,0.392,SUP_0127,33073.08,7672.954560000001,0,0
2024-09-20,PROD_0074,Automotive,980,147,294,1764,28.65,0.174,0.143,SUP_0183,28077.0,4885.397999999999,0,0
2024-09-20,PROD_0075,Industrial,635,95,190,1143,47.79,0.248,0.214,SUP_0174,30346.649999999998,7525.9692,0,0
2024-09-20,PROD_0076,Industrial,707,106,212,1272,198.9,0.196,0.205,SUP_0149,140622.30000000002,27561.970800000003,0,0
2024-09-20,PROD_0077,Healthcare,98,14,29,176,114.9,0.293,0.323,SUP_0199,11260.2,3299.2386,0,0
2024-09-20,PROD_0078,Automotive,145,21,43,261,54.99,0.153,0.44,SUP_0063,7973.55,1219.95315,0,0
2024-09-20,PROD_0079,Consumer_Goods,866,129,259,1558,142.66,0.249,0.207,SUP_0011,123543.56,30762.346439999998,0,0
2024-09-20,PROD_0080,Industrial,703,105,210,1265,57.35,0.346,0.102,SUP_0065,40317.05,13949.6993,0,0
2024-09-20,PROD_0081,Industrial,1028,154,308,1850,100.32,0.302,0.362,SUP_0016,103128.95999999999,31144.94592,0,0
2024-09-20,PROD_0082,Automotive,782,117,234,1407,148.4,0.182,0.139,SUP_0197,116048.8,21120.8816,0,0
2024-09-20,PROD_0083,Healthcare,768,115,230,1382,159.79,0.338,0.225,SUP_0197,122718.72,41478.92736,0,0
2024-09-20,PROD_0084,Electronics,448,67,134,806,62.93,0.156,0.133,SUP_0170,28192.64,4398.05184,0,0
2024-09-20,PROD_0085,Healthcare,140,21,42,252,79.37,0.267,0.427,SUP_0173,11111.800000000001,2966.8506000000007,0,0
2024-09-20,PROD_0086,Industrial,792,118,237,1425,69.42,0.182,0.323,SUP_0143,54980.64,10006.47648,0,0
2024-09-20,PROD_0087,Healthcare,672,100,201,1209,132.23,0.266,0.355,SUP_0187,88858.56,23636.37696,0,0
2024-09-20,PROD_0088,Consumer_Goods,798,119,239,1436,55.89,0.303,0.149,SUP_0155,44600.22,13513.86666,0,0
2024-09-20,PROD_0089,Consumer_Goods,1022,153,306,1839,152.49,0.18,0.148,SUP_0132,155844.78,28052.0604,0,0
2024-09-20,PROD_0090,Automotive,471,70,141,847,156.98,0.228,0.244,SUP_0136,73937.58,16857.76824,0,0
2024-09-20,PROD_0091,Consumer_Goods,602,90,180,1083,150.4,0.173,0.371,SUP_0165,90540.8,15663.5584,0,0
2024-09-20,PROD_0092,Electronics,665,99,199,1197,47.88,0.264,0.368,SUP_0145,31840.2,8405.8128,0,0
2024-09-20,PROD_0093,Consumer_Goods,396,59,118,712,149.95,0.284,0.361,SUP_0171,59380.2,16863.976799999997,0,0
2024-09-20,PROD_0094,Consumer_Goods,278,41,83,500,47.33,0.267,0.233,SUP_0199,13157.74,3513.1165800000003,0,0
2024-09-20,PROD_0095,Automotive,1203,180,360,2165,165.99,0.171,0.206,SUP_0135,199685.97,34146.30087000001,0,0
2024-09-20,PROD_0096,Consumer_Goods,140,21,42,252,188.97,0.321,0.109,SUP_0166,26455.8,8492.3118,0,0
2024-09-20,PROD_0097,Healthcare,693,103,207,1247,93.43,0.287,0.382,SUP_0180,64746.990000000005,18582.38613,0,0
2024-09-20,PROD_0098,Electronics,141,21,42,253,28.21,0.205,0.398,SUP_0170,3977.61,815.41005,0,0
2024-09-20,PROD_0099,Electronics,440,66,132,792,130.54,0.247,0.161,SUP_0055,57437.6,14187.0872,0,0
2024-09-20,PROD_0100,Automotive,1069,160,320,1924,79.95,0.216,0.22,SUP_0116,85466.55,18460.7748,0,0
2024-09-21,PROD_0001,Consumer_Goods,334,50,100,601,15.5,0.347,0.147,SUP_0124,5177.0,1796.4189999999999,0,0
2024-09-21,PROD_0002,Healthcare,1432,214,429,2577,83.9,0.267,0.161,SUP_0175,120144.8,32078.661600000003,0,0
2024-09-21,PROD_0003,Electronics,451,67,135,811,71.57,0.281,0.329,SUP_0064,32278.069999999996,9070.13767,0,0
2024-09-21,PROD_0004,Healthcare,647,97,194,1164,156.23,0.316,0.161,SUP_0043,101080.81,31941.53596,0,0
2024-09-21,PROD_0005,Consumer_Goods,969,145,290,1744,64.81,0.263,0.384,SUP_0116,62800.89,16516.63407,0,0
2024-09-21,PROD_0006,Consumer_Goods,607,91,182,1092,68.2,0.35,0.195,SUP_0015,41397.4,14489.09,0,0
2024-09-21,PROD_0007,Industrial,440,66,132,792,37.86,0.162,0.152,SUP_0152,16658.4,2698.6608,0,0
2024-09-21,PROD_0008,Electronics,525,78,157,945,46.76,0.321,0.25,SUP_0059,24549.0,7880.229,0,0
2024-09-21,PROD_0009,Healthcare,573,85,171,1031,93.32,0.27,0.147,SUP_0167,53472.35999999999,14437.537199999999,0,0
2024-09-21,PROD_0010,Electronics,590,88,177,1062,47.1,0.192,0.28,SUP_0031,27789.0,5335.488,0,0
2024-09-21,PROD_0011,Consumer_Goods,1194,179,358,2149,37.17,0.272,0.201,SUP_0138,44380.98,12071.626560000002,0,0
2024-09-21,PROD_0012,Industrial,629,94,188,1132,87.79,0.259,0.259,SUP_0013,55219.91,14301.95669,0,0
2024-09-21,PROD_0013,Electronics,665,99,199,1197,189.07,0.216,0.232,SUP_0070,125731.54999999999,27158.014799999997,0,0
2024-09-21,PROD_0014,Consumer_Goods,750,112,225,1350,95.57,0.237,0.36,SUP_0063,71677.5,16987.567499999997,0,0
2024-09-21,PROD_0015,Industrial,857,128,257,1542,63.38,0.301,0.363,SUP_0129,54316.66,16349.31466,0,0
2024-09-21,PROD_0016,Consumer_Goods,543,81,162,977,61.99,0.305,0.327,SUP_0110,33660.57,10266.47385,0,0
2024-09-21,PROD_0017,Healthcare,749,112,224,1348,142.63,0.349,0.274,SUP_0141,106829.87,37283.62463,0,0
2024-09-21,PROD_0018,Automotive,947,142,284,1704,155.73,0.259,0.201,SUP_0093,147476.31,38196.36429,0,0
2024-09-21,PROD_0019,Automotive,938,140,281,1688,39.83,0.274,0.374,SUP_0163,37360.54,10236.787960000001,0,0
2024-09-21,PROD_0020,Electronics,1071,160,321,1927,88.65,0.241,0.386,SUP_0140,94944.15000000001,22881.54015,0,0
2024-09-21,PROD_0021,Electronics,657,98,197,1182,87.86,0.246,0.449,SUP_0064,57724.02,14200.108919999999,0,0
2024-09-21,PROD_0022,Healthcare,231,34,69,415,93.08,0.316,0.413,SUP_0127,21501.48,6794.46768,0,0
2024-09-21,PROD_0023,Consumer_Goods,588,88,176,1058,105.55,0.337,0.305,SUP_0200,62063.4,20915.365800000003,0,0
2024-09-21,PROD_0024,Electronics,591,88,177,1063,116.69,0.212,0.303,SUP_0171,68963.79,14620.32348,0,0
2024-09-21,PROD_0025,Consumer_Goods,691,103,207,1243,39.56,0.166,0.159,SUP_0132,27335.960000000003,4537.769360000001,0,0
2024-09-21,PROD_0026,Automotive,175,26,52,315,77.04,0.285,0.245,SUP_0084,13482.000000000002,3842.3700000000003,0,0
2024-09-21,PROD_0027,Consumer_Goods,1237,185,371,2226,158.16,0.249,0.223,SUP_0045,195643.91999999998,48715.336079999994,0,0
2024-09-21,PROD_0028,Consumer_Goods,311,46,93,559,111.44,0.249,0.22,SUP_0047,34657.84,8629.80216,0,0
2024-09-21,PROD_0029,Automotive,349,52,104,628,110.17,0.303,0.424,SUP_0123,38449.33,11650.146990000001,0,0
2024-09-21,PROD_0030,Electronics,910,136,273,1638,80.22,0.341,0.218,SUP_0161,73000.2,24893.0682,0,0
2024-09-21,PROD_0031,Automotive,704,105,211,1267,50.81,0.284,0.441,SUP_0134,35770.240000000005,10158.748160000001,0,0
2024-09-21,PROD_0032,Automotive,340,51,102,612,187.34,0.253,0.411,SUP_0006,63695.6,16114.9868,0,0
2024-09-21,PROD_0033,Automotive,531,79,159,955,35.3,0.304,0.26,SUP_0090,18744.3,5698.267199999999,0,0
2024-09-21,PROD_0034,Industrial,299,44,89,538,198.63,0.198,0.265,SUP_0118,59390.369999999995,11759.29326,0,0
2024-09-21,PROD_0035,Consumer_Goods,467,70,140,840,88.83,0.249,0.263,SUP_0107,41483.61,10329.41889,0,0
2024-09-21,PROD_0036,Automotive,260,39,78,468,72.18,0.338,0.145,SUP_0172,18766.800000000003,6343.178400000002,0,0
2024-09-21,PROD_0037,Industrial,566,84,169,1018,165.71,0.173,0.206,SUP_0029,93791.86,16225.991779999998,0,0
2024-09-21,PROD_0038,Automotive,185,27,55,333,187.69,0.169,0.345,SUP_0140,34722.65,5868.127850000001,0,0
2024-09-21,PROD_0039,Consumer_Goods,397,59,119,714,155.59,0.214,0.236,SUP_0044,61769.23,13218.61522,0,0
2024-09-21,PROD_0040,Industrial,1175,176,352,2115,135.04,0.232,0.192,SUP_0081,158672.0,36811.904,0,0
2024-09-21,PROD_0041,Automotive,1154,173,346,2077,64.95,0.225,0.341,SUP_0129,74952.3,16864.2675,0,0
2024-09-21,PROD_0042,Industrial,1215,182,364,2187,172.86,0.212,0.201,SUP_0184,210024.90000000002,44525.2788,0,0
2024-09-21,PROD_0043,Electronics,536,80,160,964,53.53,0.32,0.263,SUP_0129,28692.08,9181.465600000001,0,0
2024-09-21,PROD_0044,Healthcare,1475,221,442,2655,89.78,0.181,0.273,SUP_0085,132425.5,23969.015499999998,0,0
2024-09-21,PROD_0045,Healthcare,797,119,239,1434,134.15,0.27,0.268,SUP_0088,106917.55,28867.738500000003,0,0
2024-09-21,PROD_0046,Consumer_Goods,817,122,245,1470,93.04,0.32,0.406,SUP_0074,76013.68000000001,24324.377600000003,0,0
2024-09-21,PROD_0047,Industrial,191,28,57,343,68.15,0.252,0.307,SUP_0091,13016.650000000001,3280.1958000000004,0,0
2024-09-21,PROD_0048,Automotive,236,35,70,424,42.75,0.286,0.174,SUP_0175,10089.0,2885.4539999999997,0,0
2024-09-21,PROD_0049,Industrial,408,61,122,734,189.94,0.195,0.263,SUP_0128,77495.52,15111.626400000001,0,0
2024-09-21,PROD_0050,Electronics,928,139,278,1670,29.39,0.162,0.229,SUP_0006,27273.920000000002,4418.375040000001,0,0
2024-09-21,PROD_0051,Industrial,925,138,277,1665,142.03,0.306,0.289,SUP_0136,131377.75,40201.5915,0,0
2024-09-21,PROD_0052,Automotive,699,104,209,1258,93.08,0.296,0.342,SUP_0115,65062.92,19258.62432,0,0
2024-09-21,PROD_0053,Healthcare,221,33,66,397,127.99,0.17,0.227,SUP_0149,28285.789999999997,4808.5842999999995,0,0
2024-09-21,PROD_0054,Healthcare,58,8,17,104,99.25,0.327,0.333,SUP_0171,5756.5,1882.3755,0,0
2024-09-21,PROD_0055,Consumer_Goods,705,105,211,1269,146.98,0.179,0.194,SUP_0094,103620.9,18548.141099999997,0,0
2024-09-21,PROD_0056,Electronics,766,114,229,1378,164.06,0.249,0.149,SUP_0061,125669.96,31291.820040000002,0,0
2024-09-21,PROD_0057,Consumer_Goods,1215,182,364,2187,79.65,0.158,0.322,SUP_0033,96774.75,15290.4105,0,0
2024-09-21,PROD_0058,Industrial,233,34,69,419,178.77,0.248,0.39,SUP_0188,41653.41,10330.045680000001,0,0
2024-09-21,PROD_0059,Consumer_Goods,916,137,274,1648,96.64,0.234,0.362,SUP_0111,88522.24,20714.20416,0,0
2024-09-21,PROD_0060,Industrial,54,8,16,97,150.81,0.292,0.281,SUP_0114,8143.74,2377.97208,0,0
2024-09-21,PROD_0061,Electronics,396,59,118,712,43.27,0.333,0.251,SUP_0134,17134.920000000002,5705.928360000001,0,0
2024-09-21,PROD_0062,Healthcare,655,98,196,1179,32.86,0.162,0.318,SUP_0186,21523.3,3486.7746,0,0
2024-09-21,PROD_0063,Healthcare,480,72,144,864,49.06,0.275,0.224,SUP_0163,23548.800000000003,6475.920000000001,0,0
2024-09-21,PROD_0064,Healthcare,212,31,63,381,136.47,0.181,0.397,SUP_0017,28931.64,5236.62684,0,0
2024-09-21,PROD_0065,Healthcare,574,86,172,1033,44.52,0.177,0.155,SUP_0097,25554.480000000003,4523.14296,0,0
2024-09-21,PROD_0066,Industrial,299,44,89,538,179.53,0.151,0.153,SUP_0154,53679.47,8105.59997,0,0
2024-09-21,PROD_0067,Electronics,971,145,291,1747,198.0,0.22,0.27,SUP_0089,192258.0,42296.76,0,0
2024-09-21,PROD_0068,Consumer_Goods,172,25,51,309,38.43,0.334,0.348,SUP_0011,6609.96,2207.7266400000003,0,0
2024-09-21,PROD_0069,Consumer_Goods,1146,171,343,2062,177.47,0.306,0.128,SUP_0068,203380.62,62234.46972,0,0
2024-09-21,PROD_0070,Automotive,776,116,232,1396,174.11,0.185,0.378,SUP_0029,135109.36000000002,24995.231600000003,0,0
2024-09-21,PROD_0071,Healthcare,214,32,64,385,151.11,0.234,0.385,SUP_0059,32337.540000000005,7566.984360000001,0,0
2024-09-21,PROD_0072,Electronics,854,128,256,1537,72.35,0.334,0.106,SUP_0073,61786.899999999994,20636.8246,0,0
2024-09-21,PROD_0073,Electronics,183,27,54,329,97.52,0.261,0.297,SUP_0179,17846.16,4657.847760000001,0,0
2024-09-21,PROD_0074,Consumer_Goods,158,23,47,284,32.1,0.216,0.403,SUP_0026,5071.8,1095.5088,0,0
2024-09-21,PROD_0075,Healthcare,676,101,202,1216,111.04,0.242,0.438,SUP_0033,75063.04000000001,18165.255680000002,0,0
2024-09-21,PROD_0076,Industrial,356,53,106,640,43.28,0.188,0.294,SUP_0185,15407.68,2896.64384,0,0
2024-09-21,PROD_0077,Electronics,444,66,133,799,115.27,0.262,0.319,SUP_0129,51179.88,13409.12856,0,0
2024-09-21,PROD_0078,Industrial,290,43,87,522,62.58,0.29,0.167,SUP_0073,18148.2,5262.978,0,0
2024-09-21,PROD_0079,Consumer_Goods,1214,182,364,2185,106.5,0.329,0.174,SUP_0041,129291.0,42536.739,0,0
2024-09-21,PROD_0080,Consumer_Goods,896,134,268,1612,168.38,0.312,0.389,SUP_0121,150868.47999999998,47070.96575999999,0,0
2024-09-21,PROD_0081,Automotive,542,81,162,975,126.74,0.216,0.292,SUP_0190,68693.08,14837.70528,0,0
2024-09-21,PROD_0082,Industrial,503,75,150,905,131.46,0.253,0.437,SUP_0002,66124.38,16729.46814,0,0
2024-09-21,PROD_0083,Industrial,290,43,87,522,68.41,0.209,0.171,SUP_0144,19838.899999999998,4146.330099999999,0,0
2024-09-21,PROD_0084,Electronics,1339,200,401,2410,67.55,0.158,0.19,SUP_0183,90449.45,14291.0131,0,0
2024-09-21,PROD_0085,Automotive,677,101,203,1218,58.49,0.182,0.412,SUP_0031,39597.73,7206.78686,0,0
2024-09-21,PROD_0086,Healthcare,182,27,54,327,90.38,0.152,0.115,SUP_0151,16449.16,2500.27232,0,0
2024-09-21,PROD_0087,Automotive,790,118,237,1422,56.38,0.181,0.252,SUP_0090,44540.200000000004,8061.7762,0,0
2024-09-21,PROD_0088,Industrial,770,115,231,1386,147.13,0.255,0.24,SUP_0072,113290.09999999999,28888.975499999997,0,0
2024-09-21,PROD_0089,Electronics,274,41,82,493,150.64,0.305,0.307,SUP_0027,41275.35999999999,12588.984799999998,0,0
2024-09-21,PROD_0090,Automotive,550,82,165,990,183.6,0.16,0.232,SUP_0116,100980.0,16156.800000000001,0,0
2024-09-21,PROD_0091,Consumer_Goods,464,69,139,835,171.46,0.263,0.228,SUP_0173,79557.44,20923.60672,0,0
2024-09-21,PROD_0092,Industrial,894,134,268,1609,157.82,0.212,0.316,SUP_0027,141091.08,29911.308959999995,0,0
2024-09-21,PROD_0093,Industrial,265,39,79,477,98.09,0.155,0.278,SUP_0066,25993.850000000002,4029.0467500000004,0,0
2024-09-21,PROD_0094,Healthcare,132,19,39,237,21.39,0.194,0.401,SUP_0106,2823.48,547.75512,0,0
2024-09-21,PROD_0095,Automotive,86,12,25,154,125.77,0.312,0.259,SUP_0198,10816.22,3374.6606399999996,0,0
2024-09-21,PROD_0096,Consumer_Goods,713,106,213,1283,168.6,0.241,0.445,SUP_0191,120211.8,28971.0438,0,0
2024-09-21,PROD_0097,Consumer_Goods,531,79,159,955,151.96,0.232,0.439,SUP_0125,80690.76000000001,18720.256320000004,0,0
2024-09-21,PROD_0098,Consumer_Goods,206,30,61,370,105.13,0.29,0.437,SUP_0109,21656.78,6280.466199999999,0,0
2024-09-21,PROD_0099,Electronics,556,83,166,1000,118.53,0.317,0.337,SUP_0005,65902.68000000001,20891.14956,0,0
2024-09-21,PROD_0100,Electronics,207,31,62,372,168.08,0.162,0.194,SUP_0053,34792.560000000005,5636.394720000001,0,0
2024-09-22,PROD_0001,Consumer_Goods,723,108,216,1301,117.01,0.232,0.257,SUP_0093,84598.23000000001,19626.789360000002,0,0
2024-09-22,PROD_0002,Consumer_Goods,766,114,229,1378,139.42,0.224,0.424,SUP_0134,106795.71999999999,23922.24128,0,0
2024-09-22,PROD_0003,Industrial,921,138,276,1657,44.59,0.323,0.349,SUP_0041,41067.39000000001,13264.766970000002,0,0
2024-09-22,PROD_0004,Electronics,1122,168,336,2019,153.26,0.184,0.129,SUP_0122,171957.72,31640.22048,0,0
2024-09-22,PROD_0005,Healthcare,1084,162,325,1951,169.09,0.188,0.373,SUP_0183,183293.56,34459.18928,0,0
2024-09-22,PROD_0006,Electronics,896,134,268,1612,26.79,0.271,0.261,SUP_0024,24003.84,6505.04064,0,0
2024-09-22,PROD_0007,Healthcare,1479,221,443,2662,34.79,0.257,0.352,SUP_0146,51454.409999999996,13223.78337,0,0
2024-09-22,PROD_0008,Consumer_Goods,1132,169,339,2037,197.95,0.25,0.324,SUP_0003,224079.4,56019.85,0,0
2024-09-22,PROD_0009,Automotive,840,126,252,1512,62.36,0.226,0.136,SUP_0090,52382.4,11838.422400000001,0,0
2024-09-22,PROD_0010,Consumer_Goods,241,36,72,433,113.64,0.342,0.425,SUP_0007,27387.24,9366.436080000001,0,0
2024-09-22,PROD_0011,Electronics,572,85,171,1029,108.35,0.348,0.344,SUP_0109,61976.2,21567.717599999996,0,0
2024-09-22,PROD_0012,Automotive,164,24,49,295,35.68,0.272,0.399,SUP_0002,5851.5199999999995,1591.61344,0,0
2024-09-22,PROD_0013,Healthcare,783,117,234,1409,139.13,0.153,0.386,SUP_0160,108938.79,16667.634869999998,0,0
2024-09-22,PROD_0014,Industrial,1152,172,345,2073,181.78,0.209,0.148,SUP_0103,209410.56,43766.80704,0,0
2024-09-22,PROD_0015,Consumer_Goods,331,49,99,595,145.89,0.312,0.245,SUP_0146,48289.59,15066.352079999999,0,0
2024-09-22,PROD_0016,Consumer_Goods,288,43,86,518,158.11,0.32,0.131,SUP_0173,45535.68000000001,14571.417600000002,0,0
2024-09-22,PROD_0017,Healthcare,1182,177,354,2127,18.87,0.346,0.141,SUP_0104,22304.34,7717.30164,0,0
2024-09-22,PROD_0018,Healthcare,847,127,254,1524,55.98,0.153,0.191,SUP_0004,47415.06,7254.50418,0,0
2024-09-22,PROD_0019,Automotive,700,105,210,1260,196.16,0.19,0.14,SUP_0021,137312.0,26089.28,0,0
2024-09-22,PROD_0020,Automotive,419,62,125,754,25.62,0.244,0.363,SUP_0009,10734.78,2619.28632,0,0
2024-09-22,PROD_0021,Industrial,274,41,82,493,81.06,0.268,0.179,SUP_0062,22210.440000000002,5952.397920000001,0,0
2024-09-22,PROD_0022,Automotive,783,117,234,1409,183.12,0.2,0.129,SUP_0025,143382.96,28676.592,0,0
2024-09-22,PROD_0023,Industrial,769,115,230,1384,24.43,0.249,0.428,SUP_0035,18786.67,4677.880829999999,0,0
2024-09-22,PROD_0024,Consumer_Goods,461,69,138,829,141.87,0.264,0.115,SUP_0029,65402.07,17266.14648,0,0
2024-09-22,PROD_0025,Industrial,817,122,245,1470,125.85,0.304,0.167,SUP_0173,102819.45,31257.1128,0,0
2024-09-22,PROD_0026,Electronics,182,27,54,327,129.48,0.31,0.368,SUP_0161,23565.359999999997,7305.261599999999,0,0
2024-09-22,PROD_0027,Electronics,48,7,14,86,112.89,0.259,0.358,SUP_0189,5418.72,1403.44848,0,0
2024-09-22,PROD_0028,Electronics,640,96,192,1152,13.2,0.219,0.371,SUP_0013,8448.0,1850.112,0,0
2024-09-22,PROD_0029,Healthcare,292,43,87,525,18.06,0.326,0.207,SUP_0042,5273.5199999999995,1719.16752,0,0
2024-09-22,PROD_0030,Consumer_Goods,487,73,146,876,139.28,0.265,0.261,SUP_0124,67829.36,17974.7804,0,0
2024-09-22,PROD_0031,Electronics,765,114,229,1377,29.36,0.322,0.4,SUP_0087,22460.399999999998,7232.248799999999,0,0
2024-09-22,PROD_0032,Automotive,787,118,236,1416,134.78,0.178,0.393,SUP_0081,106071.86,18880.79108,0,0
2024-09-22,PROD_0033,Automotive,499,74,149,898,107.44,0.255,0.133,SUP_0198,53612.56,13671.2028,0,0
2024-09-22,PROD_0034,Industrial,904,135,271,1627,163.97,0.31,0.196,SUP_0088,148228.88,45950.9528,0,0
2024-09-22,PROD_0035,Consumer_Goods,69,10,20,124,61.47,0.203,0.378,SUP_0097,4241.43,861.0102900000002,0,0
2024-09-22,PROD_0036,Electronics,1076,161,322,1936,106.57,0.214,0.139,SUP_0068,114669.31999999999,24539.23448,0,0
2024-09-22,PROD_0037,Automotive,904,135,271,1627,119.2,0.183,0.323,SUP_0051,107756.8,19719.4944,0,0
2024-09-22,PROD_0038,Healthcare,895,134,268,1611,188.49,0.206,0.327,SUP_0046,168698.55000000002,34751.901300000005,0,0
2024-09-22,PROD_0039,Electronics,712,106,213,1281,190.42,0.258,0.411,SUP_0008,135579.03999999998,34979.39232,0,0
2024-09-22,PROD_0040,Healthcare,243,36,72,437,103.03,0.2,0.433,SUP_0024,25036.29,5007.258000000001,0,0
2024-09-22,PROD_0041,Healthcare,250,37,75,450,60.01,0.214,0.26,SUP_0196,15002.5,3210.535,0,0
2024-09-22,PROD_0042,Automotive,712,106,213,1281,50.11,0.157,0.206,SUP_0026,35678.32,5601.49624,0,0
2024-09-22,PROD_0043,Healthcare,1062,159,318,1911,121.19,0.248,0.385,SUP_0177,128703.78,31918.53744,0,0
2024-09-22,PROD_0044,Consumer_Goods,290,43,87,522,82.95,0.273,0.415,SUP_0097,24055.5,6567.151500000001,0,0
2024-09-22,PROD_0045,Electronics,1146,171,343,2062,130.82,0.214,0.165,SUP_0172,149919.72,32082.82008,0,0
2024-09-22,PROD_0046,Industrial,540,81,162,972,162.23,0.227,0.109,SUP_0091,87604.2,19886.1534,0,0
2024-09-22,PROD_0047,Automotive,474,71,142,853,91.16,0.297,0.15,SUP_0167,43209.84,12833.322479999999,0,0
2024-09-22,PROD_0048,Industrial,567,85,170,1020,27.2,0.239,0.283,SUP_0143,15422.4,3685.9536,0,0
2024-09-22,PROD_0049,Automotive,647,97,194,1164,160.28,0.315,0.124,SUP_0161,103701.16,32665.865400000002,0,0
2024-09-22,PROD_0050,Industrial,1160,174,348,2088,66.58,0.288,0.205,SUP_0111,77232.8,22243.0464,0,0
2024-09-22,PROD_0051,Healthcare,426,63,127,766,65.01,0.214,0.143,SUP_0062,27694.260000000002,5926.57164,0,0
2024-09-22,PROD_0052,Healthcare,386,57,115,694,61.98,0.225,0.254,SUP_0179,23924.28,5382.963,0,0
2024-09-22,PROD_0053,Automotive,83,12,24,149,158.16,0.333,0.326,SUP_0075,13127.279999999999,4371.384239999999,0,0
2024-09-22,PROD_0054,Healthcare,1240,186,372,2232,192.78,0.259,0.315,SUP_0011,239047.2,61913.2248,0,0
2024-09-22,PROD_0055,Healthcare,1275,191,382,2295,144.78,0.294,0.302,SUP_0052,184594.5,54270.782999999996,0,0
2024-09-22,PROD_0056,Consumer_Goods,796,119,238,1432,35.89,0.288,0.303,SUP_0117,28568.44,8227.71072,0,0
2024-09-22,PROD_0057,Electronics,463,69,138,833,127.79,0.225,0.247,SUP_0128,59166.770000000004,13312.523250000002,0,0
2024-09-22,PROD_0058,Consumer_Goods,1102,165,330,1983,136.98,0.315,0.163,SUP_0140,150951.96,47549.867399999996,0,0
2024-09-22,PROD_0059,Consumer_Goods,1000,150,300,1800,51.55,0.218,0.108,SUP_0081,51550.0,11237.9,0,0
2024-09-22,PROD_0060,Healthcare,965,144,289,1737,185.6,0.155,0.176,SUP_0007,179104.0,27761.12,0,0
2024-09-22,PROD_0061,Industrial,794,119,238,1429,196.82,0.226,0.399,SUP_0184,156275.08,35318.168079999996,0,0
2024-09-22,PROD_0062,Healthcare,875,131,262,1575,162.03,0.265,0.301,SUP_0047,141776.25,37570.70625,0,0
2024-09-22,PROD_0063,Consumer_Goods,214,32,64,385,166.12,0.3,0.188,SUP_0181,35549.68,10664.904,0,0
2024-09-22,PROD_0064,Consumer_Goods,888,133,266,1598,110.47,0.273,0.359,SUP_0092,98097.36,26780.57928,0,0
2024-09-22,PROD_0065,Healthcare,180,27,54,324,156.01,0.156,0.397,SUP_0141,28081.8,4380.7608,0,0
2024-09-22,PROD_0066,Consumer_Goods,647,97,194,1164,150.95,0.334,0.275,SUP_0082,97664.65,32619.9931,0,0
2024-09-22,PROD_0067,Consumer_Goods,889,133,266,1600,41.73,0.258,0.18,SUP_0037,37097.969999999994,9571.276259999999,0,0
2024-09-22,PROD_0068,Consumer_Goods,248,37,74,446,38.86,0.206,0.16,SUP_0131,9637.28,1985.27968,0,0
2024-09-22,PROD_0069,Electronics,240,36,72,432,88.25,0.182,0.244,SUP_0171,21180.0,3854.7599999999998,0,0
