shipment_id,supplier_id,product_id,transportation_mode,quantity,distance_miles,shipping_cost,fuel_surcharge,delivery_time_days,planned_delivery_time,actual_delivery_time,on_time_delivery,damage_incidents,carbon_footprint_kg,cost_per_unit,cost_per_mile,delivery_performance,efficiency_score
SHIP_000681,SUP_0177,PROD_0024,Truck,964,1065,124.94,5.98,1,1,3,True,0,1662180.47,0.1296058091286307,0.11731455399061033,0,0.0
SHIP_000682,SUP_0027,PROD_0001,Truck,360,2297,178.04,10.47,3,3,4,True,0,869941.84,0.4945555555555555,0.07750979538528516,0,0.0
SHIP_000683,SUP_0141,PROD_0022,Ship,327,446,114.14,12.5,21,21,24,True,0,230834.34,0.3490519877675841,0.25591928251121077,0,0.0
SHIP_000684,SUP_0054,PROD_0048,Truck,681,2875,561.8,23.79,2,2,5,True,0,1787890.85,0.8249632892804698,0.1954086956521739,0,0.0
SHIP_000685,SUP_0087,PROD_0099,Rail,159,1425,206.35,23.71,8,8,10,True,0,426127.17,1.2977987421383648,0.14480701754385963,0,0.0
SHIP_000686,SUP_0127,PROD_0023,Air,861,1286,639.37,82.53,2,2,1,True,0,1084818.45,0.7425900116144019,0.4971772939346812,1,0.5738584482494319
SHIP_000687,SUP_0099,PROD_0018,Rail,447,919,220.17,16.95,6,6,7,True,0,962020.66,0.4925503355704698,0.23957562568008703,0,0.0
SHIP_000688,SUP_0085,PROD_0039,Truck,752,132,484.02,32.59,1,1,0,True,0,231175.21,0.6436436170212766,3.6668181818181815,1,0.6084043947508939
SHIP_000689,SUP_0112,PROD_0001,Ship,509,1532,158.84,9.97,29,29,30,True,0,772353.58,0.31206286836935165,0.10368146214099216,0,0.0
SHIP_000690,SUP_0045,PROD_0100,Air,713,964,420.01,46.48,1,1,1,True,2,867681.63,0.5890743338008415,0.435695020746888,1,0.20976572728101842
SHIP_000691,SUP_0034,PROD_0089,Truck,376,650,302.45,21.8,6,6,5,True,0,426938.0,0.8043882978723403,0.4653076923076923,1,0.5542044365833886
SHIP_000692,SUP_0172,PROD_0014,Ship,784,575,69.33,3.57,40,40,41,True,0,320463.46,0.08843112244897959,0.12057391304347825,0,0.0
SHIP_000693,SUP_0172,PROD_0034,Truck,641,2729,233.12,24.64,1,1,0,True,0,3407903.66,0.3636817472698908,0.08542323195309637,1,0.7333089278359951
SHIP_000694,SUP_0137,PROD_0033,Ship,921,194,148.78,17.92,24,24,26,True,0,176402.04,0.16154180238870794,0.7669072164948454,0,0.0
SHIP_000695,SUP_0042,PROD_0013,Truck,252,1974,256.74,29.84,1,1,3,True,0,919455.71,1.0188095238095238,0.13006079027355624,0,0.0
SHIP_000696,SUP_0081,PROD_0035,Air,568,1271,290.47,35.07,2,2,5,True,0,434896.84,0.5113908450704225,0.22853658536585367,0,0.0
SHIP_000697,SUP_0015,PROD_0066,Air,279,1703,618.4,53.88,1,1,4,True,1,901760.76,2.2164874551971327,0.36312389900176156,0,0.0
SHIP_000698,SUP_0196,PROD_0070,Rail,206,2956,347.79,18.78,8,8,8,True,0,388211.89,1.6883009708737866,0.11765561569688769,1,0.3719821593022626
SHIP_000699,SUP_0189,PROD_0024,Rail,655,1366,104.32,6.88,11,11,10,True,0,1087178.38,0.15926717557251907,0.07636896046852122,1,0.862613917715851
SHIP_000700,SUP_0030,PROD_0076,Rail,617,1589,334.55,34.98,13,13,15,True,0,700630.96,0.5422204213938412,0.2105412208936438,0,0.0
SHIP_000701,SUP_0166,PROD_0006,Truck,789,422,323.36,42.73,5,5,5,True,0,726355.79,0.40983523447401776,0.7662559241706162,1,0.7093027437160632
SHIP_000702,SUP_0187,PROD_0052,Truck,232,714,147.54,17.87,3,3,5,True,0,183545.06,0.6359482758620689,0.20663865546218485,0,0.0
SHIP_000703,SUP_0144,PROD_0054,Truck,299,1111,392.1,38.77,4,4,5,True,0,562223.42,1.311371237458194,0.3529252925292529,0,0.0
SHIP_000704,SUP_0103,PROD_0006,Intermodal,145,1263,337.49,18.62,11,11,10,True,0,97641.38,2.3275172413793106,0.2672129849564529,1,0.30052436319923725
SHIP_000705,SUP_0009,PROD_0010,Truck,267,2968,205.81,20.1,2,2,5,True,0,969618.91,0.7708239700374532,0.06934299191374663,0,0.0
SHIP_000706,SUP_0157,PROD_0075,Truck,333,2631,594.46,45.98,2,2,1,True,1,1970359.35,1.7851651651651652,0.22594450779171418,1,0.17952256701097621
SHIP_000707,SUP_0031,PROD_0014,Truck,980,2272,450.56,33.47,2,2,4,True,0,1661601.18,0.4597551020408163,0.19830985915492957,0,0.0
SHIP_000708,SUP_0015,PROD_0060,Ship,816,1949,217.99,12.65,17,17,19,False,0,3553137.35,0.26714460784313726,0.11184710107747563,0,0.0
SHIP_000709,SUP_0033,PROD_0094,Intermodal,497,2325,238.03,12.24,7,7,8,True,1,2584268.67,0.478933601609658,0.10237849462365592,0,0.0
SHIP_000710,SUP_0138,PROD_0055,Truck,986,2403,496.94,41.05,2,2,4,True,0,5014661.85,0.5039959432048682,0.20679983354140657,0,0.0
SHIP_000711,SUP_0185,PROD_0085,Intermodal,766,2312,206.96,10.39,20,20,19,True,0,1661501.52,0.2701827676240209,0.08951557093425606,1,0.7872882749547772
SHIP_000712,SUP_0026,PROD_0001,Rail,463,673,190.2,22.67,13,13,15,True,0,610367.65,0.41079913606911445,0.2826151560178306,0,0.0
SHIP_000713,SUP_0069,PROD_0097,Air,120,2688,718.61,77.14,2,2,4,True,0,596116.91,5.988416666666667,0.26734002976190474,0,0.0
SHIP_000714,SUP_0029,PROD_0012,Rail,930,1497,185.84,15.3,13,13,16,True,0,1564999.95,0.19982795698924732,0.12414161656646627,0,0.0
SHIP_000715,SUP_0143,PROD_0066,Ship,570,972,150.25,11.23,39,39,42,False,0,877385.15,0.26359649122807016,0.15457818930041153,0,0.0
SHIP_000716,SUP_0064,PROD_0072,Rail,729,1052,225.77,26.19,13,13,12,True,0,614073.01,0.3096982167352538,0.21461026615969583,1,0.7635346732720969
SHIP_000717,SUP_0037,PROD_0030,Truck,697,1751,368.21,42.18,2,2,2,True,0,2871341.14,0.5282783357245336,0.21028555111364933,1,0.6543310708686549
SHIP_000718,SUP_0157,PROD_0013,Ship,737,1707,209.51,15.03,30,30,29,True,0,2343135.15,0.2842740841248304,0.12273579379027533,1,0.778649987850102
SHIP_000719,SUP_0092,PROD_0067,Intermodal,623,2693,203.26,15.75,16,16,18,True,0,1182968.78,0.3262600321027287,0.07547716301522465,0,0.0
SHIP_000720,SUP_0159,PROD_0004,Truck,36,94,445.55,36.07,5,5,7,True,0,7541.54,12.37638888888889,4.739893617021277,0,0.0
SHIP_000721,SUP_0143,PROD_0077,Air,194,226,716.67,48.96,1,1,0,True,0,58033.51,3.6941752577319584,3.1711061946902652,1,0.21302996694741239
SHIP_000722,SUP_0127,PROD_0007,Ship,753,1965,89.54,7.76,24,24,24,True,0,1828262.28,0.11891102257636123,0.0455674300254453,1,0.8937261138937024
SHIP_000723,SUP_0001,PROD_0031,Air,829,404,740.47,99.17,2,2,5,True,0,261927.58,0.8932086851628468,1.8328465346534655,0,0.0
SHIP_000724,SUP_0152,PROD_0018,Truck,121,1935,130.96,13.8,5,5,4,True,0,153584.56,1.082314049586777,0.0676795865633075,1,0.4802349579298302
SHIP_000725,SUP_0179,PROD_0040,Truck,29,1632,464.42,41.57,6,6,5,False,0,71872.8,16.01448275862069,0.2845710784313726,1,0.05877345871671193
SHIP_000726,SUP_0065,PROD_0070,Truck,734,1278,269.47,34.35,3,3,4,True,0,2151193.0,0.36712534059945506,0.2108528951486698,0,0.0
SHIP_000727,SUP_0180,PROD_0052,Intermodal,268,1861,154.27,14.18,10,10,12,True,0,1057942.8,0.575634328358209,0.08289629231595917,0,0.0
SHIP_000728,SUP_0005,PROD_0027,Air,181,701,596.7,37.02,2,2,5,True,0,253075.35,3.2966850828729286,0.8512125534950072,0,0.0
SHIP_000729,SUP_0027,PROD_0006,Truck,319,1128,166.38,13.06,4,4,6,True,0,357647.24,0.5215673981191222,0.1475,0,0.0
SHIP_000730,SUP_0055,PROD_0053,Air,888,1630,536.58,58.65,2,2,4,True,0,1267915.68,0.6042567567567568,0.3291901840490798,0,0.0
SHIP_000731,SUP_0188,PROD_0087,Truck,193,405,308.72,29.02,3,3,3,True,1,142930.64,1.5995854922279795,0.7622716049382716,1,0.1923383560551702
SHIP_000732,SUP_0103,PROD_0011,Ship,440,1844,143.84,13.91,31,31,34,True,0,742753.64,0.3269090909090909,0.07800433839479393,0,0.0
SHIP_000733,SUP_0102,PROD_0018,Truck,266,1798,191.97,8.77,1,1,2,True,0,350858.8,0.7216917293233083,0.1067686318131257,0,0.0
SHIP_000734,SUP_0048,PROD_0073,Air,842,2055,257.64,26.18,1,1,1,True,0,1844586.51,0.3059857482185273,0.12537226277372263,1,0.7657051398639555
SHIP_000735,SUP_0007,PROD_0038,Truck,641,1016,253.42,31.73,1,1,0,True,0,360376.15,0.3953510140405616,0.2494291338582677,1,0.7166655486236891
SHIP_000736,SUP_0158,PROD_0094,Truck,277,1889,429.95,51.39,1,1,3,True,0,688087.49,1.5521660649819493,0.2276071995764955,0,0.0
SHIP_000737,SUP_0029,PROD_0049,Rail,300,180,270.45,18.26,6,6,5,True,0,88664.59,0.9015,1.5025,1,0.5259006047856956
SHIP_000738,SUP_0159,PROD_0032,Truck,297,2654,267.93,12.31,3,3,4,True,0,527488.58,0.9021212121212121,0.10095327807083647,0,0.0
SHIP_000739,SUP_0034,PROD_0077,Rail,232,1301,124.43,13.46,7,7,10,True,0,487016.97,0.5363362068965517,0.09564181398923906,0,0.0
SHIP_000740,SUP_0059,PROD_0070,Truck,400,1986,238.44,16.23,3,3,2,True,0,1473858.65,0.5961,0.12006042296072507,1,0.626527159952384
SHIP_000741,SUP_0138,PROD_0039,Air,404,2044,608.04,65.28,1,1,4,True,0,802830.47,1.505049504950495,0.2974755381604697,0,0.0
SHIP_000742,SUP_0072,PROD_0043,Truck,93,1894,297.5,18.31,1,1,0,True,0,145579.79,3.1989247311827955,0.15707497360084477,1,0.2381562099871959
SHIP_000743,SUP_0192,PROD_0025,Rail,350,1257,266.2,18.87,13,13,14,True,0,898976.06,0.7605714285714286,0.21177406523468575,0,0.0
SHIP_000744,SUP_0138,PROD_0098,Truck,812,456,509.87,72.04,5,5,8,True,0,669973.45,0.6279187192118226,1.1181359649122806,0,0.0
SHIP_000745,SUP_0072,PROD_0083,Rail,268,2345,191.13,17.54,13,13,16,True,0,1293322.45,0.7131716417910448,0.08150533049040512,0,0.0
SHIP_000746,SUP_0017,PROD_0057,Ship,693,767,63.97,5.51,35,35,37,True,0,652371.43,0.09230880230880231,0.08340286831812255,0,0.0
SHIP_000747,SUP_0081,PROD_0020,Rail,193,53,292.92,16.22,8,8,11,True,0,8401.16,1.517720207253886,5.526792452830189,0,0.0
SHIP_000748,SUP_0126,PROD_0024,Rail,543,803,292.58,26.82,9,9,10,True,2,1032039.04,0.5388213627992633,0.36435865504358655,0,0.0
SHIP_000749,SUP_0116,PROD_0016,Air,173,2603,325.17,20.91,2,2,4,False,1,461273.66,1.8795953757225434,0.12492124471763351,0,0.0
SHIP_000750,SUP_0185,PROD_0037,Truck,836,1853,551.89,69.1,2,2,4,True,0,3835776.66,0.6601555023923444,0.297835941716136,0,0.0
SHIP_000751,SUP_0137,PROD_0001,Rail,789,2230,352.0,27.35,12,12,12,True,0,1392656.21,0.4461343472750317,0.15784753363228698,1,0.6914986853637161
SHIP_000752,SUP_0110,PROD_0021,Rail,628,1180,289.87,21.8,5,5,7,True,2,1838274.84,0.4615764331210191,0.24565254237288137,0,0.0
SHIP_000753,SUP_0122,PROD_0006,Intermodal,214,1908,319.09,24.6,7,7,10,True,0,482614.41,1.49107476635514,0.16723794549266247,0,0.0
SHIP_000754,SUP_0105,PROD_0054,Truck,208,1403,453.74,28.92,5,5,5,True,0,190919.03,2.1814423076923077,0.32340698503207416,1,0.3143228458306888
SHIP_000755,SUP_0064,PROD_0027,Intermodal,61,1005,390.61,22.02,17,17,20,True,0,149522.3,6.40344262295082,0.38866666666666666,0,0.0
SHIP_000756,SUP_0007,PROD_0024,Rail,984,2874,114.42,9.24,5,5,7,True,0,3206139.46,0.11628048780487805,0.03981210855949896,0,0.0
SHIP_000757,SUP_0157,PROD_0017,Air,580,2448,980.51,101.17,1,1,1,False,0,1774550.99,1.6905344827586206,0.40053513071895425,1,0.37167336319536565
SHIP_000758,SUP_0100,PROD_0052,Air,147,2015,804.05,76.07,1,1,0,True,0,315155.43,5.469727891156462,0.3990322580645161,1,0.15456600599337575
SHIP_000759,SUP_0094,PROD_0040,Rail,253,1442,98.84,6.78,8,8,7,True,0,194220.01,0.3906719367588933,0.06854368932038835,1,0.7190768531150523
SHIP_000760,SUP_0051,PROD_0046,Air,886,364,788.44,74.88,2,2,3,False,0,324661.33,0.8898871331828443,2.166043956043956,0,0.0
SHIP_000761,SUP_0118,PROD_0002,Ship,715,2214,237.75,17.17,16,16,17,True,0,2356316.75,0.33251748251748253,0.10738482384823848,0,0.0
SHIP_000762,SUP_0172,PROD_0019,Ship,821,868,160.23,7.47,17,17,20,True,0,848987.86,0.19516443361753957,0.18459677419354836,0,0.0
SHIP_000763,SUP_0026,PROD_0044,Truck,30,1736,248.82,11.1,6,6,8,True,0,79532.54,8.294,0.1433294930875576,0,0.0
SHIP_000764,SUP_0180,PROD_0084,Truck,672,1475,361.01,32.18,6,6,7,False,0,940449.53,0.5372172619047619,0.24475254237288135,0,0.0
SHIP_000765,SUP_0159,PROD_0059,Truck,364,1382,327.21,31.88,6,6,9,True,0,528606.97,0.8989285714285714,0.2367655571635311,0,0.0
SHIP_000766,SUP_0124,PROD_0049,Truck,310,1458,284.06,36.67,3,3,6,True,0,1092093.99,0.9163225806451613,0.19482853223593966,0,0.0
SHIP_000767,SUP_0018,PROD_0085,Truck,818,1868,556.55,55.74,2,2,5,True,0,1070874.7,0.6803789731051344,0.2979389721627409,0,0.0
SHIP_000768,SUP_0136,PROD_0031,Ship,131,195,105.94,8.19,22,22,24,True,0,41508.4,0.8087022900763359,0.5432820512820513,0,0.0
SHIP_000769,SUP_0065,PROD_0013,Rail,757,1731,124.01,8.16,11,11,14,False,0,1533990.85,0.16381770145310437,0.07164067013287118,0,0.0
SHIP_000770,SUP_0124,PROD_0052,Truck,942,1094,466.31,48.51,2,2,5,True,0,1150224.09,0.4950212314225053,0.42624314442413164,0,0.0
SHIP_000771,SUP_0033,PROD_0044,Truck,630,1488,547.51,70.07,5,5,7,False,0,2217273.18,0.8690634920634921,0.3679502688172043,0,0.0
SHIP_000772,SUP_0050,PROD_0032,Intermodal,974,526,298.38,26.64,16,16,19,True,0,309927.01,0.30634496919917864,0.5672623574144486,0,0.0
SHIP_000773,SUP_0017,PROD_0074,Rail,181,2669,149.94,14.63,10,10,9,True,0,999823.52,0.8283977900552486,0.056178343949044585,1,0.5469269353961443
SHIP_000774,SUP_0020,PROD_0091,Air,494,401,497.78,30.26,2,2,2,True,1,484754.7,1.007651821862348,1.2413466334164587,1,0.2490471677186473
SHIP_000775,SUP_0094,PROD_0034,Air,319,2045,759.88,48.4,2,2,5,True,0,984003.66,2.3820689655172416,0.3715794621026895,0,0.0
SHIP_000776,SUP_0082,PROD_0036,Intermodal,193,640,142.86,10.75,14,14,13,True,0,138421.94,0.7402072538860104,0.22321875000000002,1,0.5746441969868398
SHIP_000777,SUP_0177,PROD_0036,Truck,368,2576,311.59,27.08,3,3,2,True,0,2285456.67,0.846711956521739,0.120958850931677,1,0.5415029650230286
SHIP_000778,SUP_0019,PROD_0053,Ship,926,379,146.09,14.66,14,14,15,True,0,541634.11,0.1577645788336933,0.3854617414248021,0,0.0
SHIP_000779,SUP_0100,PROD_0002,Ship,601,2306,227.03,11.96,34,34,37,True,0,1599345.42,0.37775374376039933,0.09845186470078057,0,0.0
SHIP_000780,SUP_0126,PROD_0027,Truck,900,1937,429.95,30.48,2,2,1,False,0,4249915.16,0.4777222222222222,0.22196695921528137,1,0.6767171698184142
SHIP_000781,SUP_0019,PROD_0019,Air,514,1704,671.8,67.94,1,1,1,False,0,487599.22,1.3070038910505837,0.39424882629107977,1,0.43346264125484907
SHIP_000782,SUP_0093,PROD_0019,Intermodal,685,2215,248.02,16.37,17,17,19,True,0,1550367.27,0.36207299270072996,0.11197291196388262,0,0.0
SHIP_000783,SUP_0170,PROD_0022,Ship,556,1422,199.98,24.31,19,19,22,True,0,521656.85,0.35967625899280575,0.14063291139240505,0,0.0
SHIP_000784,SUP_0108,PROD_0039,Truck,598,2023,290.82,15.42,4,4,4,True,2,1693356.14,0.4863210702341137,0.1437567968363816,1,0.22426738072200594
SHIP_000785,SUP_0111,PROD_0044,Intermodal,370,2643,334.8,29.01,14,14,14,True,0,1454886.1,0.904864864864865,0.12667423382519863,1,0.524971623155505
SHIP_000786,SUP_0188,PROD_0024,Rail,173,1099,271.54,15.31,7,7,9,True,0,337165.62,1.5695953757225434,0.24707916287534124,0,0.0
SHIP_000787,SUP_0160,PROD_0031,Ship,721,281,167.86,17.13,34,34,36,True,0,290883.29,0.23281553398058255,0.5973665480427047,0,0.0
SHIP_000788,SUP_0019,PROD_0005,Air,502,1592,701.03,37.33,1,1,0,True,0,731675.07,1.3964741035856574,0.44034547738693464,1,0.41727970208556725
SHIP_000789,SUP_0005,PROD_0066,Truck,568,2618,578.78,58.13,4,4,3,True,0,1141899.79,1.0189788732394365,0.22107715813598167,1,0.4952998831510839
SHIP_000790,SUP_0037,PROD_0061,Truck,247,2587,550.02,22.89,3,3,3,False,0,806978.08,2.226801619433198,0.21260919984538074,1,0.3099043938671552
SHIP_000791,SUP_0159,PROD_0041,Truck,591,2181,236.28,15.7,3,3,2,True,0,1175482.2,0.3997969543147208,0.10833562585969739,1,0.7143893240498984
SHIP_000792,SUP_0128,PROD_0073,Air,247,2889,626.17,60.77,1,1,2,True,0,1719209.11,2.535101214574899,0.21674281758393907,0,0.0
SHIP_000793,SUP_0072,PROD_0071,Truck,247,1734,267.81,15.79,5,5,4,True,1,971260.45,1.084251012145749,0.15444636678200693,1,0.23989432994697074
SHIP_000794,SUP_0010,PROD_0014,Rail,717,1768,95.44,4.63,12,12,15,True,0,1539781.65,0.13311018131101812,0.053981900452488685,0,0.0
SHIP_000795,SUP_0145,PROD_0042,Truck,63,1430,125.61,9.67,4,4,4,True,0,188568.77,1.9938095238095237,0.08783916083916084,1,0.33402258628916814
SHIP_000796,SUP_0006,PROD_0028,Truck,836,1013,126.12,8.1,2,2,5,True,0,1444877.95,0.15086124401913875,0.12450148075024679,0,0.0
SHIP_000797,SUP_0032,PROD_0012,Intermodal,72,1176,273.75,12.58,14,14,17,True,0,63588.81,3.8020833333333335,0.23278061224489796,0,0.0
SHIP_000798,SUP_0196,PROD_0031,Air,111,417,340.18,37.93,2,2,2,True,0,102613.6,3.0646846846846847,0.815779376498801,1,0.24602154350813424
SHIP_000799,SUP_0176,PROD_0032,Truck,475,1354,223.91,28.57,4,4,7,True,1,1030281.39,0.4713894736842105,0.16536927621861153,0,0.0
SHIP_000800,SUP_0052,PROD_0031,Ship,193,1068,196.17,12.58,30,30,30,True,0,436169.43,1.0164248704663212,0.18367977528089888,1,0.4959272297453556
SHIP_000801,SUP_0002,PROD_0076,Rail,824,106,210.05,22.14,7,7,8,True,0,209796.8,0.25491504854368935,1.9816037735849057,0,0.0
SHIP_000802,SUP_0011,PROD_0067,Intermodal,151,2446,377.48,36.02,16,16,15,True,0,614917.87,2.4998675496688745,0.1543254292722813,1,0.2857250983953981
SHIP_000803,SUP_0064,PROD_0057,Truck,651,1442,217.92,15.36,1,1,3,True,0,810106.57,0.3347465437788018,0.151123439667129,0,0.0
SHIP_000804,SUP_0173,PROD_0036,Air,357,2031,913.32,46.01,1,1,4,True,0,1257858.84,2.5583193277310925,0.4496898079763664,0,0.0
SHIP_000805,SUP_0082,PROD_0026,Air,337,2839,318.08,26.03,1,1,0,True,0,1722801.22,0.9438575667655786,0.11203945051074321,1,0.5144409843072602
SHIP_000806,SUP_0108,PROD_0044,Rail,633,1710,232.05,20.8,5,5,4,False,0,826341.38,0.3665876777251185,0.1357017543859649,1,0.7317496098491417
SHIP_000807,SUP_0192,PROD_0045,Truck,993,234,395.86,22.39,5,5,6,True,0,513111.17,0.39865055387714,1.6917094017094019,0,0.0
SHIP_000808,SUP_0099,PROD_0080,Truck,370,199,493.62,67.97,5,5,4,True,0,165061.74,1.334108108108108,2.480502512562814,1,0.4284291702369098
SHIP_000809,SUP_0018,PROD_0052,Truck,861,1185,293.54,13.66,1,1,3,True,0,2131662.48,0.34092915214866437,0.24771308016877638,0,0.0
SHIP_000810,SUP_0110,PROD_0009,Truck,133,2599,326.88,19.54,3,3,5,True,1,433621.23,2.4577443609022556,0.1257714505579069,0,0.0
SHIP_000811,SUP_0039,PROD_0087,Rail,993,1294,335.16,32.31,10,10,9,True,0,2184926.87,0.3375226586102719,0.2590108191653787,1,0.7476508854354896
SHIP_000812,SUP_0109,PROD_0026,Truck,281,306,326.5,26.56,6,6,5,True,0,190948.33,1.1619217081850535,1.0669934640522876,1,0.46255144032921813
SHIP_000813,SUP_0081,PROD_0062,Rail,342,767,173.36,23.4,10,10,12,True,0,593803.32,0.5069005847953216,0.22602346805736637,0,0.0
SHIP_000814,SUP_0191,PROD_0072,Rail,230,2420,301.11,19.47,10,10,10,True,0,1181641.08,1.3091739130434783,0.12442561983471075,1,0.4330552992788687
SHIP_000815,SUP_0043,PROD_0061,Truck,445,270,309.0,18.31,4,4,6,True,0,202170.69,0.6943820224719102,1.1444444444444444,0,0.0
SHIP_000816,SUP_0008,PROD_0054,Truck,137,1398,233.36,16.39,3,3,5,True,0,302994.2,1.7033576642335768,0.1669241773962804,0,0.0
SHIP_000817,SUP_0032,PROD_0090,Truck,330,1585,160.38,13.48,4,4,5,True,0,747433.65,0.486,0.10118611987381704,0,0.0
SHIP_000818,SUP_0172,PROD_0038,Rail,199,2394,120.52,7.41,10,10,10,True,0,335126.16,0.6056281407035176,0.05034252297410192,1,0.6228092138207311
SHIP_000819,SUP_0108,PROD_0045,Truck,695,2359,339.91,27.65,4,4,5,True,0,3489223.42,0.4890791366906475,0.14409071640525647,0,0.0
SHIP_000820,SUP_0189,PROD_0048,Truck,906,403,111.25,10.06,3,3,5,True,0,439241.68,0.1227924944812362,0.2760545905707196,0,0.0
SHIP_000821,SUP_0103,PROD_0046,Intermodal,396,1651,338.31,26.31,11,11,11,True,1,900552.3,0.8543181818181819,0.2049121744397335,1,0.2696408873636475
SHIP_000822,SUP_0011,PROD_0082,Ship,480,2488,185.51,18.76,21,21,20,True,0,2633955.36,0.38647916666666665,0.07456189710610932,1,0.7212513711289086
SHIP_000823,SUP_0145,PROD_0049,Ship,17,2946,123.16,8.9,40,40,43,True,0,105958.56,7.244705882352941,0.041805838424983026,0,0.0
SHIP_000824,SUP_0173,PROD_0080,Truck,752,1908,510.1,58.69,4,4,3,True,0,1716713.93,0.6783244680851064,0.26734800838574424,1,0.5958323429205292
SHIP_000825,SUP_0013,PROD_0047,Truck,842,1135,319.93,21.94,1,1,1,False,0,2262378.15,0.3799643705463183,0.2818766519823789,1,0.7246563906603668
SHIP_000826,SUP_0111,PROD_0054,Rail,512,1735,269.19,14.13,13,13,12,True,0,872525.75,0.52576171875,0.15515273775216137,1,0.6554103355137674
SHIP_000827,SUP_0193,PROD_0079,Air,236,2686,341.47,20.55,2,2,2,False,0,623339.06,1.446906779661017,0.1271295606850335,1,0.4086792387483333
SHIP_000828,SUP_0113,PROD_0021,Ship,770,1445,60.29,5.33,27,27,27,True,0,2720403.11,0.0782987012987013,0.04172318339100346,1,0.9273868166544219
SHIP_000829,SUP_0068,PROD_0027,Truck,227,1519,210.74,25.35,4,4,7,True,0,761089.15,0.9283700440528635,0.13873601053324555,0,0.0
SHIP_000830,SUP_0142,PROD_0034,Rail,85,2600,157.43,10.32,6,6,8,True,0,113879.3,1.8521176470588236,0.06055,0,0.0
SHIP_000831,SUP_0005,PROD_0026,Rail,102,2170,252.75,27.65,5,5,7,True,0,409369.05,2.4779411764705883,0.11647465437788018,0,0.0
SHIP_000832,SUP_0173,PROD_0035,Truck,574,404,437.3,54.44,2,2,1,True,0,532778.83,0.7618466898954704,1.0824257425742574,1,0.5675862750914664
SHIP_000833,SUP_0090,PROD_0022,Air,332,794,810.71,61.74,1,1,4,False,0,469733.47,2.441897590361446,1.0210453400503778,0,0.0
SHIP_000834,SUP_0008,PROD_0049,Truck,738,515,315.15,44.45,1,1,1,True,0,920288.48,0.4270325203252032,0.6119417475728155,1,0.7007548782224754
SHIP_000835,SUP_0122,PROD_0085,Rail,787,2064,238.48,23.09,13,13,13,True,2,2072548.72,0.3030241423125794,0.11554263565891472,1,0.25581516298058793
SHIP_000836,SUP_0028,PROD_0037,Truck,591,614,509.61,48.26,3,3,3,True,0,222417.4,0.8622842639593908,0.8299837133550488,1,0.5369749502548586
SHIP_000837,SUP_0120,PROD_0024,Rail,632,1358,252.5,13.0,5,5,4,True,0,1548302.99,0.3995253164556962,0.18593519882179677,1,0.714527981910684
SHIP_000838,SUP_0005,PROD_0088,Intermodal,176,552,208.0,14.9,7,7,7,True,0,108629.26,1.1818181818181819,0.37681159420289856,1,0.45833333333333337
SHIP_000839,SUP_0111,PROD_0059,Truck,401,1856,391.64,27.08,3,3,5,False,0,399087.75,0.9766583541147131,0.21101293103448276,0,0.0
SHIP_000840,SUP_0025,PROD_0097,Truck,21,617,528.24,69.74,6,6,8,True,0,15195.67,25.154285714285713,0.8561426256077795,0,0.0
SHIP_000841,SUP_0009,PROD_0054,Truck,751,2812,313.45,32.87,3,3,3,False,0,2555349.67,0.4173768308921438,0.11146870554765291,1,0.7055286767814365
SHIP_000842,SUP_0047,PROD_0097,Intermodal,585,2771,293.09,18.25,14,14,16,True,0,3304093.78,0.5010085470085469,0.10577047997112955,0,0.0
SHIP_000843,SUP_0029,PROD_0016,Truck,556,1146,421.87,26.22,1,1,3,True,1,572002.26,0.7587589928057554,0.36812390924956373,0,0.0
SHIP_000844,SUP_0155,PROD_0022,Truck,429,474,458.78,35.16,3,3,3,True,0,119153.85,1.0694172494172494,0.9678902953586497,1,0.4832278267138256
SHIP_000845,SUP_0176,PROD_0073,Air,720,2203,356.23,37.52,1,1,2,True,0,1928033.27,0.4947638888888889,0.16170222423967318,0,0.0
SHIP_000846,SUP_0098,PROD_0054,Rail,750,2711,307.69,31.41,9,9,10,True,0,2235892.81,0.4102533333333333,0.11349686462559941,0,0.0
