date,product_id,product_category,stock_level,safety_stock,reorder_point,max_stock,unit_cost,carrying_cost_percent,demand_variance,supplier_id
2024-09-25,PROD_0034,Healthcare,90,13,27,162,194.74,0.218,0.157,SUP_0101
2024-09-25,PROD_0035,Electronics,172,25,51,309,100.48,0.315,0.173,SUP_0124
2024-09-25,PROD_0036,Electronics,98,14,29,176,86.83,0.345,0.128,SUP_0155
2024-09-25,PROD_0037,Automotive,635,95,190,1143,102.52,0.283,0.388,SUP_0050
2024-09-25,PROD_0038,Healthcare,898,134,269,1616,128.55,0.16,0.312,SUP_0014
2024-09-25,PROD_0039,Industrial,542,81,162,975,76.82,0.167,0.378,SUP_0081
2024-09-25,PROD_0040,Electronics,186,27,55,334,94.14,0.18,0.181,SUP_0102
2024-09-25,PROD_0041,Consumer_Goods,475,71,142,855,69.28,0.173,0.196,SUP_0049
2024-09-25,PROD_0042,Healthcare,348,52,104,626,199.7,0.184,0.118,SUP_0077
2024-09-25,PROD_0043,Automotive,243,36,72,437,194.59,0.236,0.238,SUP_0123
2024-09-25,PROD_0044,Healthcare,1146,171,343,2062,63.2,0.287,0.414,SUP_0008
2024-09-25,PROD_0045,Automotive,1124,168,337,2023,69.55,0.18,0.115,SUP_0171
2024-09-25,PROD_0046,Healthcare,1221,183,366,2197,21.37,0.212,0.446,SUP_0037
2024-09-25,PROD_0047,Automotive,878,131,263,1580,132.59,0.31,0.214,SUP_0140
2024-09-25,PROD_0048,Industrial,757,113,227,1362,190.12,0.333,0.437,SUP_0182
2024-09-25,PROD_0049,Automotive,993,148,297,1787,18.54,0.161,0.309,SUP_0193
2024-09-25,PROD_0050,Consumer_Goods,292,43,87,525,94.46,0.327,0.308,SUP_0200
2024-09-25,PROD_0051,Healthcare,149,22,44,268,91.28,0.339,0.302,SUP_0099
2024-09-25,PROD_0052,Healthcare,575,86,172,1035,166.27,0.168,0.246,SUP_0108
2024-09-25,PROD_0053,Electronics,132,19,39,237,139.49,0.281,0.415,SUP_0051
2024-09-25,PROD_0054,Consumer_Goods,188,28,56,338,23.12,0.314,0.261,SUP_0126
2024-09-25,PROD_0055,Automotive,820,123,246,1476,116.77,0.32,0.435,SUP_0073
2024-09-25,PROD_0056,Industrial,469,70,140,844,176.02,0.334,0.38,SUP_0087
2024-09-25,PROD_0057,Healthcare,345,51,103,621,163.41,0.308,0.157,SUP_0187
2024-09-25,PROD_0058,Industrial,111,16,33,199,131.22,0.315,0.227,SUP_0123
2024-09-25,PROD_0059,Healthcare,322,48,96,579,98.25,0.156,0.2,SUP_0107
2024-09-25,PROD_0060,Industrial,551,82,165,991,57.38,0.217,0.353,SUP_0183
2024-09-25,PROD_0061,Automotive,530,79,159,954,82.39,0.171,0.414,SUP_0024
2024-09-25,PROD_0062,Industrial,75,11,22,135,54.08,0.251,0.379,SUP_0062
2024-09-25,PROD_0063,Consumer_Goods,429,64,128,772,69.0,0.171,0.299,SUP_0108
2024-09-25,PROD_0064,Electronics,142,21,42,255,40.61,0.253,0.285,SUP_0125
2024-09-25,PROD_0065,Healthcare,866,129,259,1558,183.63,0.321,0.363,SUP_0045
2024-09-25,PROD_0066,Industrial,695,104,208,1251,55.82,0.294,0.32,SUP_0015
2024-09-25,PROD_0067,Electronics,153,22,45,275,124.02,0.168,0.157,SUP_0169
2024-09-25,PROD_0068,Healthcare,783,117,234,1409,139.43,0.337,0.106,SUP_0027
2024-09-25,PROD_0069,Electronics,671,100,201,1207,28.56,0.212,0.44,SUP_0093
2024-09-25,PROD_0070,Industrial,624,93,187,1123,166.95,0.165,0.214,SUP_0129
2024-09-25,PROD_0071,Electronics,1078,161,323,1940,186.42,0.337,0.129,SUP_0044
2024-09-25,PROD_0072,Electronics,899,134,269,1618,134.85,0.194,0.109,SUP_0075
2024-09-25,PROD_0073,Consumer_Goods,449,67,134,808,18.59,0.229,0.19,SUP_0018
2024-09-25,PROD_0074,Industrial,883,132,264,1589,113.63,0.17,0.386,SUP_0200
2024-09-25,PROD_0075,Automotive,933,139,279,1679,73.98,0.152,0.204,SUP_0035
2024-09-25,PROD_0076,Consumer_Goods,625,93,187,1125,54.77,0.172,0.36,SUP_0134
2024-09-25,PROD_0077,Electronics,182,27,54,327,162.53,0.321,0.232,SUP_0165
2024-09-25,PROD_0078,Industrial,242,36,72,435,101.84,0.259,0.191,SUP_0112
2024-09-25,PROD_0079,Healthcare,1130,169,339,2034,145.26,0.335,0.296,SUP_0131
2024-09-25,PROD_0080,Healthcare,984,147,295,1771,139.87,0.214,0.316,SUP_0169
2024-09-25,PROD_0081,Healthcare,1214,182,364,2185,130.43,0.321,0.418,SUP_0070
2024-09-25,PROD_0082,Electronics,230,34,69,414,35.87,0.227,0.169,SUP_0006
2024-09-25,PROD_0083,Consumer_Goods,406,60,121,730,21.72,0.249,0.229,SUP_0075
2024-09-25,PROD_0084,Electronics,103,15,30,185,112.58,0.2,0.267,SUP_0028
2024-09-25,PROD_0085,Automotive,409,61,122,736,67.84,0.154,0.351,SUP_0176
2024-09-25,PROD_0086,Healthcare,645,96,193,1161,32.05,0.18,0.302,SUP_0001
2024-09-25,PROD_0087,Industrial,460,69,138,828,180.08,0.259,0.145,SUP_0003
2024-09-25,PROD_0088,Consumer_Goods,1145,171,343,2061,146.12,0.282,0.36,SUP_0179
2024-09-25,PROD_0089,Automotive,742,111,222,1335,102.28,0.184,0.126,SUP_0050
2024-09-25,PROD_0090,Automotive,743,111,222,1337,84.4,0.152,0.423,SUP_0149
2024-09-25,PROD_0091,Healthcare,287,43,86,516,25.81,0.212,0.434,SUP_0022
2024-09-25,PROD_0092,Consumer_Goods,745,111,223,1341,106.0,0.198,0.429,SUP_0120
2024-09-25,PROD_0093,Healthcare,693,103,207,1247,166.7,0.17,0.29,SUP_0080
2024-09-25,PROD_0094,Industrial,155,23,46,279,40.26,0.26,0.211,SUP_0061
2024-09-25,PROD_0095,Electronics,688,103,206,1238,73.02,0.16,0.333,SUP_0191
2024-09-25,PROD_0096,Healthcare,738,110,221,1328,46.84,0.349,0.181,SUP_0003
2024-09-25,PROD_0097,Consumer_Goods,882,132,264,1587,34.05,0.288,0.2,SUP_0050
2024-09-25,PROD_0098,Industrial,1194,179,358,2149,40.39,0.24,0.284,SUP_0110
2024-09-25,PROD_0099,Industrial,830,124,249,1494,183.63,0.205,0.304,SUP_0121
2024-09-25,PROD_0100,Consumer_Goods,567,85,170,1020,16.74,0.221,0.396,SUP_0131
2024-09-26,PROD_0001,Healthcare,1486,222,445,2674,190.34,0.211,0.242,SUP_0134
2024-09-26,PROD_0002,Industrial,563,84,168,1013,188.36,0.196,0.363,SUP_0083
2024-09-26,PROD_0003,Electronics,736,110,220,1324,140.76,0.186,0.381,SUP_0125
2024-09-26,PROD_0004,Industrial,981,147,294,1765,75.31,0.163,0.105,SUP_0172
2024-09-26,PROD_0005,Healthcare,1047,157,314,1884,184.39,0.258,0.403,SUP_0171
2024-09-26,PROD_0006,Industrial,561,84,168,1009,77.79,0.291,0.392,SUP_0116
2024-09-26,PROD_0007,Electronics,837,125,251,1506,40.8,0.197,0.196,SUP_0196
2024-09-26,PROD_0008,Healthcare,102,15,30,183,134.73,0.242,0.126,SUP_0080
2024-09-26,PROD_0009,Industrial,469,70,140,844,160.15,0.187,0.145,SUP_0017
2024-09-26,PROD_0010,Healthcare,96,14,28,172,64.2,0.189,0.448,SUP_0142
2024-09-26,PROD_0011,Healthcare,654,98,196,1177,191.29,0.207,0.263,SUP_0088
2024-09-26,PROD_0012,Electronics,1216,182,364,2188,109.71,0.329,0.136,SUP_0033
2024-09-26,PROD_0013,Electronics,402,60,120,723,112.66,0.17,0.397,SUP_0159
2024-09-26,PROD_0014,Healthcare,280,42,84,504,151.91,0.171,0.245,SUP_0160
2024-09-26,PROD_0015,Consumer_Goods,128,19,38,230,80.22,0.157,0.242,SUP_0023
2024-09-26,PROD_0016,Industrial,920,138,276,1656,182.09,0.252,0.183,SUP_0079
2024-09-26,PROD_0017,Industrial,680,102,204,1224,100.37,0.206,0.168,SUP_0113
2024-09-26,PROD_0018,Electronics,756,113,226,1360,102.9,0.326,0.341,SUP_0171
2024-09-26,PROD_0019,Automotive,553,82,165,995,78.77,0.305,0.445,SUP_0144
2024-09-26,PROD_0020,Industrial,1182,177,354,2127,124.51,0.312,0.406,SUP_0154
2024-09-26,PROD_0021,Healthcare,626,93,187,1126,49.21,0.305,0.367,SUP_0053
2024-09-26,PROD_0022,Consumer_Goods,701,105,210,1261,99.0,0.215,0.427,SUP_0114
2024-09-26,PROD_0023,Industrial,388,58,116,698,39.66,0.173,0.282,SUP_0065
2024-09-26,PROD_0024,Industrial,1240,186,372,2232,138.4,0.344,0.149,SUP_0064
2024-09-26,PROD_0025,Consumer_Goods,655,98,196,1179,199.7,0.265,0.173,SUP_0007
2024-09-26,PROD_0026,Industrial,859,128,257,1546,105.15,0.287,0.278,SUP_0030
2024-09-26,PROD_0027,Industrial,130,19,39,234,47.06,0.282,0.163,SUP_0142
2024-09-26,PROD_0028,Automotive,548,82,164,986,183.91,0.194,0.102,SUP_0069
2024-09-26,PROD_0029,Automotive,528,79,158,950,82.14,0.279,0.183,SUP_0063
2024-09-26,PROD_0030,Consumer_Goods,736,110,220,1324,45.11,0.259,0.422,SUP_0058
2024-09-26,PROD_0031,Consumer_Goods,420,63,126,756,181.08,0.343,0.435,SUP_0174
2024-09-26,PROD_0032,Industrial,858,128,257,1544,88.36,0.257,0.372,SUP_0070
2024-09-26,PROD_0033,Automotive,926,138,277,1666,153.09,0.316,0.198,SUP_0169
2024-09-26,PROD_0034,Healthcare,336,50,100,604,141.23,0.277,0.349,SUP_0044
2024-09-26,PROD_0035,Automotive,499,74,149,898,47.91,0.196,0.335,SUP_0127
2024-09-26,PROD_0036,Automotive,466,69,139,838,40.15,0.341,0.233,SUP_0078
2024-09-26,PROD_0037,Healthcare,113,16,33,203,71.27,0.225,0.272,SUP_0186
2024-09-26,PROD_0038,Industrial,816,122,244,1468,61.03,0.265,0.332,SUP_0034
2024-09-26,PROD_0039,Automotive,1018,152,305,1832,129.96,0.254,0.141,SUP_0154
2024-09-26,PROD_0040,Industrial,86,12,25,154,122.82,0.175,0.237,SUP_0043
2024-09-26,PROD_0041,Automotive,825,123,247,1485,178.87,0.246,0.142,SUP_0027
2024-09-26,PROD_0042,Healthcare,906,135,271,1630,195.45,0.31,0.21,SUP_0034
2024-09-26,PROD_0043,Healthcare,979,146,293,1762,40.47,0.179,0.121,SUP_0199
2024-09-26,PROD_0044,Consumer_Goods,847,127,254,1524,53.65,0.178,0.375,SUP_0020
2024-09-26,PROD_0045,Industrial,1035,155,310,1863,43.02,0.27,0.332,SUP_0107
2024-09-26,PROD_0046,Automotive,579,86,173,1042,61.56,0.165,0.148,SUP_0133
2024-09-26,PROD_0047,Automotive,507,76,152,912,101.16,0.297,0.124,SUP_0140
2024-09-26,PROD_0048,Automotive,1155,173,346,2079,92.93,0.218,0.108,SUP_0090
2024-09-26,PROD_0049,Healthcare,1041,156,312,1873,164.75,0.168,0.41,SUP_0152
2024-09-26,PROD_0050,Automotive,185,27,55,333,169.2,0.261,0.286,SUP_0036
2024-09-26,PROD_0051,Industrial,490,73,147,882,194.32,0.287,0.197,SUP_0112
2024-09-26,PROD_0052,Automotive,792,118,237,1425,109.74,0.313,0.406,SUP_0030
2024-09-26,PROD_0053,Consumer_Goods,438,65,131,788,60.39,0.249,0.151,SUP_0098
2024-09-26,PROD_0054,Consumer_Goods,634,95,190,1141,36.83,0.206,0.443,SUP_0146
2024-09-26,PROD_0055,Automotive,209,31,62,376,164.29,0.267,0.174,SUP_0183
2024-09-26,PROD_0056,Automotive,116,17,34,208,53.11,0.25,0.307,SUP_0070
2024-09-26,PROD_0057,Industrial,1096,164,328,1972,31.47,0.249,0.221,SUP_0030
2024-09-26,PROD_0058,Electronics,206,30,61,370,82.99,0.182,0.307,SUP_0095
2024-09-26,PROD_0059,Healthcare,102,15,30,183,145.36,0.276,0.217,SUP_0031
2024-09-26,PROD_0060,Automotive,563,84,168,1013,187.5,0.32,0.35,SUP_0176
2024-09-26,PROD_0061,Industrial,1169,175,350,2104,97.23,0.157,0.341,SUP_0191
2024-09-26,PROD_0062,Electronics,100,15,30,180,135.69,0.159,0.277,SUP_0132
2024-09-26,PROD_0063,Healthcare,1124,168,337,2023,76.17,0.215,0.129,SUP_0187
2024-09-26,PROD_0064,Electronics,1136,170,340,2044,108.28,0.283,0.368,SUP_0076
2024-09-26,PROD_0065,Electronics,277,41,83,498,189.98,0.168,0.125,SUP_0029
2024-09-26,PROD_0066,Consumer_Goods,1149,172,344,2068,93.81,0.277,0.408,SUP_0034
2024-09-26,PROD_0067,Healthcare,470,70,141,846,146.66,0.286,0.361,SUP_0159
2024-09-26,PROD_0068,Consumer_Goods,991,148,297,1783,72.96,0.302,0.2,SUP_0106
2024-09-26,PROD_0069,Electronics,304,45,91,547,127.34,0.208,0.335,SUP_0067
2024-09-26,PROD_0070,Electronics,839,125,251,1510,80.62,0.205,0.237,SUP_0188
2024-09-26,PROD_0071,Industrial,1017,152,305,1830,181.68,0.24,0.253,SUP_0003
2024-09-26,PROD_0072,Healthcare,1249,187,374,2248,56.95,0.262,0.165,SUP_0147
2024-09-26,PROD_0073,Industrial,626,93,187,1126,194.55,0.166,0.337,SUP_0089
2024-09-26,PROD_0074,Consumer_Goods,774,116,232,1393,147.62,0.323,0.328,SUP_0126
2024-09-26,PROD_0075,Consumer_Goods,485,72,145,873,145.96,0.246,0.194,SUP_0014
2024-09-26,PROD_0076,Electronics,778,116,233,1400,198.92,0.302,0.329,SUP_0002
2024-09-26,PROD_0077,Healthcare,561,84,168,1009,76.62,0.34,0.196,SUP_0184
2024-09-26,PROD_0078,Industrial,370,55,111,666,171.94,0.245,0.117,SUP_0030
2024-09-26,PROD_0079,Industrial,217,32,65,390,143.74,0.267,0.324,SUP_0062
2024-09-26,PROD_0080,Industrial,1016,152,304,1828,56.46,0.188,0.257,SUP_0156
2024-09-26,PROD_0081,Industrial,525,78,157,945,44.34,0.347,0.429,SUP_0047
2024-09-26,PROD_0082,Electronics,209,31,62,376,119.7,0.242,0.403,SUP_0048
2024-09-26,PROD_0083,Industrial,171,25,51,307,119.32,0.15,0.158,SUP_0098
2024-09-26,PROD_0084,Healthcare,222,33,66,399,15.99,0.244,0.439,SUP_0191
2024-09-26,PROD_0085,Automotive,527,79,158,948,90.27,0.226,0.289,SUP_0117
2024-09-26,PROD_0086,Electronics,982,147,294,1767,161.59,0.323,0.374,SUP_0119
2024-09-26,PROD_0087,Automotive,1091,163,327,1963,39.45,0.215,0.151,SUP_0167
2024-09-26,PROD_0088,Consumer_Goods,756,113,226,1360,175.22,0.199,0.304,SUP_0002
2024-09-26,PROD_0089,Healthcare,763,114,228,1373,25.05,0.253,0.423,SUP_0139
2024-09-26,PROD_0090,Electronics,1055,158,316,1899,152.04,0.296,0.214,SUP_0059
2024-09-26,PROD_0091,Industrial,801,120,240,1441,67.41,0.271,0.415,SUP_0181
2024-09-26,PROD_0092,Industrial,245,36,73,441,86.47,0.31,0.276,SUP_0010
2024-09-26,PROD_0093,Automotive,172,25,51,309,59.73,0.341,0.184,SUP_0073
2024-09-26,PROD_0094,Healthcare,524,78,157,943,129.68,0.162,0.433,SUP_0041
2024-09-26,PROD_0095,Automotive,1181,177,354,2125,99.78,0.183,0.137,SUP_0182
2024-09-26,PROD_0096,Consumer_Goods,466,69,139,838,79.14,0.302,0.263,SUP_0008
2024-09-26,PROD_0097,Consumer_Goods,89,13,26,160,104.44,0.278,0.12,SUP_0185
2024-09-26,PROD_0098,Industrial,1074,161,322,1933,35.25,0.345,0.263,SUP_0026
2024-09-26,PROD_0099,Industrial,1044,156,313,1879,15.69,0.185,0.355,SUP_0170
2024-09-26,PROD_0100,Industrial,260,39,78,468,13.01,0.288,0.413,SUP_0188
2024-09-27,PROD_0001,Industrial,680,102,204,1224,181.62,0.178,0.363,SUP_0176
2024-09-27,PROD_0002,Electronics,1083,162,324,1949,107.28,0.186,0.324,SUP_0096
2024-09-27,PROD_0003,Industrial,1191,178,357,2143,119.23,0.278,0.118,SUP_0146
2024-09-27,PROD_0004,Automotive,527,79,158,948,120.37,0.232,0.148,SUP_0147
2024-09-27,PROD_0005,Consumer_Goods,1294,194,388,2329,29.99,0.259,0.365,SUP_0179
2024-09-27,PROD_0006,Healthcare,92,13,27,165,137.32,0.171,0.202,SUP_0113
2024-09-27,PROD_0007,Industrial,773,115,231,1391,37.64,0.295,0.434,SUP_0052
2024-09-27,PROD_0008,Healthcare,271,40,81,487,41.1,0.221,0.189,SUP_0086
2024-09-27,PROD_0009,Healthcare,643,96,192,1157,176.5,0.264,0.175,SUP_0085
2024-09-27,PROD_0010,Industrial,1232,184,369,2217,55.77,0.319,0.263,SUP_0156
2024-09-27,PROD_0011,Consumer_Goods,1308,196,392,2354,115.36,0.209,0.241,SUP_0131
2024-09-27,PROD_0012,Industrial,1155,173,346,2079,139.89,0.212,0.249,SUP_0200
2024-09-27,PROD_0013,Consumer_Goods,911,136,273,1639,35.74,0.181,0.154,SUP_0186
2024-09-27,PROD_0014,Consumer_Goods,501,75,150,901,91.85,0.188,0.201,SUP_0027
2024-09-27,PROD_0015,Automotive,151,22,45,271,114.31,0.313,0.411,SUP_0006
2024-09-27,PROD_0016,Industrial,780,117,234,1404,83.27,0.246,0.358,SUP_0009
2024-09-27,PROD_0017,Electronics,321,48,96,577,72.78,0.312,0.332,SUP_0012
2024-09-27,PROD_0018,Healthcare,103,15,30,185,82.63,0.226,0.208,SUP_0085
2024-09-27,PROD_0019,Industrial,925,138,277,1665,175.87,0.257,0.423,SUP_0109
2024-09-27,PROD_0020,Consumer_Goods,870,130,261,1566,98.66,0.281,0.283,SUP_0057
2024-09-27,PROD_0021,Electronics,946,141,283,1702,110.88,0.212,0.251,SUP_0023
2024-09-27,PROD_0022,Electronics,483,72,144,869,107.2,0.23,0.229,SUP_0167
2024-09-27,PROD_0023,Electronics,1264,189,379,2275,116.27,0.348,0.257,SUP_0134
2024-09-27,PROD_0024,Electronics,1378,206,413,2480,110.06,0.319,0.27,SUP_0186
2024-09-27,PROD_0025,Industrial,53,7,15,95,128.7,0.308,0.31,SUP_0099
2024-09-27,PROD_0026,Healthcare,128,19,38,230,199.3,0.29,0.261,SUP_0042
2024-09-27,PROD_0027,Consumer_Goods,485,72,145,873,50.14,0.18,0.102,SUP_0116
2024-09-27,PROD_0028,Automotive,1143,171,342,2057,78.86,0.163,0.306,SUP_0138
2024-09-27,PROD_0029,Healthcare,969,145,290,1744,118.54,0.35,0.359,SUP_0097
2024-09-27,PROD_0030,Healthcare,264,39,79,475,54.93,0.212,0.224,SUP_0001
2024-09-27,PROD_0031,Industrial,642,96,192,1155,184.89,0.272,0.269,SUP_0059
2024-09-27,PROD_0032,Industrial,1324,198,397,2383,109.24,0.301,0.161,SUP_0020
2024-09-27,PROD_0033,Consumer_Goods,530,79,159,954,133.36,0.315,0.149,SUP_0136
2024-09-27,PROD_0034,Electronics,473,70,141,851,69.82,0.208,0.314,SUP_0065
2024-09-27,PROD_0035,Electronics,164,24,49,295,120.05,0.294,0.126,SUP_0022
2024-09-27,PROD_0036,Healthcare,1218,182,365,2192,161.8,0.155,0.356,SUP_0188
2024-09-27,PROD_0037,Healthcare,178,26,53,320,17.89,0.158,0.403,SUP_0169
2024-09-27,PROD_0038,Consumer_Goods,1242,186,372,2235,35.86,0.219,0.392,SUP_0004
2024-09-27,PROD_0039,Automotive,929,139,278,1672,143.08,0.292,0.378,SUP_0092
2024-09-27,PROD_0040,Healthcare,251,37,75,451,92.84,0.326,0.108,SUP_0110
2024-09-27,PROD_0041,Electronics,662,99,198,1191,67.18,0.307,0.415,SUP_0018
2024-09-27,PROD_0042,Electronics,583,87,174,1049,114.49,0.223,0.183,SUP_0039
2024-09-27,PROD_0043,Consumer_Goods,991,148,297,1783,100.12,0.304,0.284,SUP_0029
2024-09-27,PROD_0044,Industrial,760,114,228,1368,107.41,0.224,0.207,SUP_0098
2024-09-27,PROD_0045,Healthcare,540,81,162,972,197.88,0.316,0.225,SUP_0009
2024-09-27,PROD_0046,Automotive,198,29,59,356,161.24,0.347,0.264,SUP_0076
2024-09-27,PROD_0047,Healthcare,806,120,241,1450,150.34,0.177,0.283,SUP_0037
2024-09-27,PROD_0048,Electronics,791,118,237,1423,128.55,0.321,0.35,SUP_0110
2024-09-27,PROD_0049,Industrial,103,15,30,185,73.25,0.207,0.162,SUP_0054
2024-09-27,PROD_0050,Consumer_Goods,922,138,276,1659,71.05,0.205,0.22,SUP_0114
2024-09-27,PROD_0051,Healthcare,772,115,231,1389,154.27,0.171,0.437,SUP_0140
2024-09-27,PROD_0052,Consumer_Goods,616,92,184,1108,151.93,0.194,0.413,SUP_0050
2024-09-27,PROD_0053,Consumer_Goods,369,55,110,664,158.03,0.314,0.342,SUP_0065
2024-09-27,PROD_0054,Electronics,747,112,224,1344,85.43,0.243,0.112,SUP_0048
2024-09-27,PROD_0055,Automotive,164,24,49,295,142.9,0.337,0.15,SUP_0090
2024-09-27,PROD_0056,Electronics,867,130,260,1560,164.42,0.15,0.414,SUP_0138
2024-09-27,PROD_0057,Electronics,865,129,259,1557,13.83,0.313,0.29,SUP_0158
2024-09-27,PROD_0058,Industrial,147,22,44,264,41.17,0.326,0.113,SUP_0158
2024-09-27,PROD_0059,Automotive,1160,174,348,2088,16.46,0.296,0.242,SUP_0022
2024-09-27,PROD_0060,Automotive,873,130,261,1571,96.33,0.289,0.448,SUP_0169
2024-09-27,PROD_0061,Automotive,1011,151,303,1819,63.34,0.19,0.327,SUP_0034
2024-09-27,PROD_0062,Healthcare,513,76,153,923,17.58,0.179,0.244,SUP_0169
2024-09-27,PROD_0063,Automotive,818,122,245,1472,159.93,0.281,0.349,SUP_0130
2024-09-27,PROD_0064,Industrial,991,148,297,1783,50.2,0.26,0.317,SUP_0184
2024-09-27,PROD_0065,Industrial,838,125,251,1508,148.76,0.317,0.332,SUP_0155
2024-09-27,PROD_0066,Automotive,826,123,247,1486,126.98,0.345,0.189,SUP_0050
2024-09-27,PROD_0067,Industrial,551,82,165,991,144.21,0.29,0.44,SUP_0156
2024-09-27,PROD_0068,Consumer_Goods,941,141,282,1693,80.64,0.301,0.421,SUP_0003
2024-09-27,PROD_0069,Electronics,676,101,202,1216,152.25,0.281,0.323,SUP_0046
2024-09-27,PROD_0070,Automotive,700,105,210,1260,198.34,0.197,0.323,SUP_0190
2024-09-27,PROD_0071,Healthcare,865,129,259,1557,172.4,0.221,0.285,SUP_0178
2024-09-27,PROD_0072,Industrial,426,63,127,766,182.05,0.23,0.336,SUP_0128
2024-09-27,PROD_0073,Consumer_Goods,115,17,34,207,186.79,0.314,0.22,SUP_0076
2024-09-27,PROD_0074,Automotive,621,93,186,1117,165.45,0.286,0.164,SUP_0140
2024-09-27,PROD_0075,Healthcare,736,110,220,1324,165.08,0.305,0.362,SUP_0089
2024-09-27,PROD_0076,Automotive,804,120,241,1447,198.82,0.326,0.124,SUP_0126
2024-09-27,PROD_0077,Industrial,597,89,179,1074,36.32,0.178,0.122,SUP_0114
2024-09-27,PROD_0078,Consumer_Goods,938,140,281,1688,108.19,0.252,0.218,SUP_0155
2024-09-27,PROD_0079,Industrial,724,108,217,1303,61.97,0.173,0.399,SUP_0051
2024-09-27,PROD_0080,Industrial,172,25,51,309,141.26,0.214,0.362,SUP_0155
2024-09-27,PROD_0081,Electronics,974,146,292,1753,141.78,0.267,0.419,SUP_0127
2024-09-27,PROD_0082,Electronics,460,69,138,828,164.59,0.324,0.333,SUP_0158
2024-09-27,PROD_0083,Automotive,984,147,295,1771,37.22,0.266,0.145,SUP_0008
2024-09-27,PROD_0084,Electronics,191,28,57,343,182.78,0.222,0.113,SUP_0155
2024-09-27,PROD_0085,Electronics,302,45,90,543,98.34,0.244,0.267,SUP_0081
2024-09-27,PROD_0086,Consumer_Goods,1069,160,320,1924,179.97,0.275,0.239,SUP_0134
2024-09-27,PROD_0087,Automotive,843,126,252,1517,199.5,0.305,0.315,SUP_0002
2024-09-27,PROD_0088,Consumer_Goods,79,11,23,142,80.06,0.189,0.114,SUP_0090
2024-09-27,PROD_0089,Automotive,140,21,42,252,94.24,0.229,0.355,SUP_0078
2024-09-27,PROD_0090,Automotive,817,122,245,1470,120.75,0.279,0.349,SUP_0197
2024-09-27,PROD_0091,Industrial,62,9,18,111,95.4,0.245,0.336,SUP_0079
2024-09-27,PROD_0092,Healthcare,118,17,35,212,145.2,0.198,0.44,SUP_0134
2024-09-27,PROD_0093,Automotive,1014,152,304,1825,74.27,0.303,0.435,SUP_0071
2024-09-27,PROD_0094,Consumer_Goods,736,110,220,1324,35.29,0.299,0.225,SUP_0014
2024-09-27,PROD_0095,Electronics,263,39,78,473,40.98,0.164,0.272,SUP_0177
2024-09-27,PROD_0096,Healthcare,698,104,209,1256,167.38,0.303,0.33,SUP_0026
2024-09-27,PROD_0097,Healthcare,576,86,172,1036,151.21,0.172,0.275,SUP_0127
2024-09-27,PROD_0098,Industrial,558,83,167,1004,102.07,0.252,0.345,SUP_0157
2024-09-27,PROD_0099,Electronics,443,66,132,797,171.82,0.26,0.203,SUP_0153
2024-09-27,PROD_0100,Healthcare,200,30,60,360,13.18,0.259,0.374,SUP_0161
2024-09-28,PROD_0001,Electronics,236,35,70,424,94.55,0.166,0.39,SUP_0093
2024-09-28,PROD_0002,Automotive,600,90,180,1080,36.13,0.307,0.149,SUP_0002
2024-09-28,PROD_0003,Automotive,941,141,282,1693,33.23,0.219,0.268,SUP_0195
2024-09-28,PROD_0004,Consumer_Goods,75,11,22,135,108.48,0.191,0.331,SUP_0032
2024-09-28,PROD_0005,Industrial,1342,201,402,2415,64.2,0.223,0.352,SUP_0046
2024-09-28,PROD_0006,Industrial,871,130,261,1567,79.56,0.314,0.376,SUP_0029
2024-09-28,PROD_0007,Industrial,129,19,38,232,133.32,0.31,0.109,SUP_0037
2024-09-28,PROD_0008,Consumer_Goods,845,126,253,1521,159.16,0.275,0.212,SUP_0154
2024-09-28,PROD_0009,Consumer_Goods,426,63,127,766,165.77,0.16,0.191,SUP_0159
2024-09-28,PROD_0010,Consumer_Goods,588,88,176,1058,181.25,0.302,0.126,SUP_0200
2024-09-28,PROD_0011,Automotive,143,21,42,257,62.92,0.222,0.375,SUP_0009
2024-09-28,PROD_0012,Industrial,266,39,79,478,22.73,0.262,0.256,SUP_0164
2024-09-28,PROD_0013,Electronics,319,47,95,574,131.34,0.173,0.428,SUP_0151
2024-09-28,PROD_0014,Consumer_Goods,477,71,143,858,61.04,0.216,0.444,SUP_0199
2024-09-28,PROD_0015,Healthcare,903,135,270,1625,162.56,0.23,0.317,SUP_0143
2024-09-28,PROD_0016,Automotive,572,85,171,1029,121.37,0.159,0.295,SUP_0024
2024-09-28,PROD_0017,Industrial,806,120,241,1450,166.77,0.254,0.159,SUP_0166
2024-09-28,PROD_0018,Consumer_Goods,392,58,117,705,75.24,0.227,0.375,SUP_0144
2024-09-28,PROD_0019,Electronics,334,50,100,601,149.62,0.189,0.442,SUP_0039
2024-09-28,PROD_0020,Automotive,597,89,179,1074,15.04,0.219,0.214,SUP_0093
2024-09-28,PROD_0021,Electronics,478,71,143,860,170.23,0.287,0.138,SUP_0090
2024-09-28,PROD_0022,Electronics,1053,157,315,1895,128.71,0.156,0.156,SUP_0105
2024-09-28,PROD_0023,Automotive,868,130,260,1562,31.48,0.342,0.347,SUP_0068
2024-09-28,PROD_0024,Consumer_Goods,967,145,290,1740,149.4,0.338,0.421,SUP_0177
2024-09-28,PROD_0025,Automotive,358,53,107,644,78.44,0.235,0.173,SUP_0161
